day,direction,entry_ts,exit_ts,entry_index,exit_index,reference_level,index_stop,beta,strike_rank,lots,quantity,risk_rupees,pnl_rupees,pnl_r,mfe_rupees,mfe_r,capture_pct,exit_reason,minutes_open
2026-02-24,PE,2026-02-24 07:11:00+00:00,2026-02-24 07:25:00+00:00,61062.100000,60982.800000,61109.150000,61103.63,0.5,ATM,1,30,622.95,1335.00,2.14,2055.75,3.30,64.94,mfe_ratchet_stop,14
2026-02-25,PE,2026-02-25 07:31:00+00:00,2026-02-25 08:00:00+00:00,60882.650000,60963.18,61145.200000,60963.18,0.5,ATM,1,30,1207.95,-1207.95,-1.00,727.50,0.60,0,index_structure_stop,29
2026-02-26,PE,2026-02-26 06:51:00+00:00,2026-02-26 06:53:00+00:00,60913.750000,60862.900000,61061.300000,61003.30,0.5,ATM,1,30,1343.25,906.00,0.67,1506.75,1.12,60.13,mfe_ratchet_stop,2
2026-02-27,PE,2026-02-27 04:26:00+00:00,2026-02-27 04:37:00+00:00,60788.300000,60730.600000,60855.300000,60845.40,0.5,ATM,1,30,856.50,954.00,1.11,1554.00,1.81,61.39,mfe_ratchet_stop,11
2026-02-27,PE,2026-02-27 04:46:00+00:00,2026-02-27 04:58:00+00:00,60693.400000,60760.07,60855.300000,60760.07,0.5,ATM,1,30,1000.05,-1000.05,-1.00,434.25,0.43,0,index_structure_stop,12
2026-03-05,PE,2026-03-05 08:21:00+00:00,2026-03-05 08:31:00+00:00,58684.700000,58599.350000,58809.700000,58745.22,0.5,ATM,1,30,907.80,1303.50,1.44,2007.00,2.21,64.95,mfe_ratchet_stop,10
2026-03-05,PE,2026-03-05 08:41:00+00:00,2026-03-05 08:54:00+00:00,58549.850000,58661.39,58809.700000,58661.39,0.35,OTM1,1,30,1171.17,-1171.17,-1.00,456.23,0.39,0,index_structure_stop,13
2026-03-06,PE,2026-03-06 04:56:00+00:00,2026-03-06 05:01:00+00:00,58454.650000,58397.800000,58495.250000,58508.95,0.5,ATM,1,30,814.50,865.50,1.06,1466.25,1.80,59.03,mfe_ratchet_stop,5
2026-03-06,PE,2026-03-06 05:16:00+00:00,2026-03-06 05:20:00+00:00,58418.350000,58378.550000,58495.250000,58444.53,0.5,ATM,1,30,392.70,684.00,1.74,1284.75,3.27,53.24,mfe_ratchet_stop,4
2026-03-06,PE,2026-03-06 05:41:00+00:00,2026-03-06 05:50:00+00:00,58405.500000,58362.350000,58495.250000,58486.24,0.5,ATM,1,30,1211.10,928.50,0.77,1528.50,1.26,60.75,mfe_ratchet_stop,9
2026-03-10,CE,2026-03-10 05:36:00+00:00,2026-03-10 05:49:00+00:00,56821.400000,56841.500000,56745.650000,56756.12,0.5,ATM,1,30,979.20,793.50,0.81,1393.50,1.42,56.94,mfe_ratchet_stop,13
2026-03-10,CE,2026-03-10 08:21:00+00:00,2026-03-10 08:39:00+00:00,56926.250000,56988.700000,56745.650000,56843.99,0.5,ATM,1,30,1233.90,1008.00,0.82,1608.00,1.30,62.69,mfe_ratchet_stop,18
2026-03-11,PE,2026-03-11 05:01:00+00:00,2026-03-11 05:20:00+00:00,56546.350000,56397.150000,56642.750000,56588.77,0.5,ATM,1,30,636.30,2281.50,3.59,3511.50,5.52,64.97,mfe_ratchet_stop,19
2026-03-11,PE,2026-03-11 06:01:00+00:00,2026-03-11 06:07:00+00:00,56149.500000,56087.350000,56642.750000,56188.60,0.5,ATM,1,30,586.50,1240.50,2.12,1910.25,3.26,64.94,mfe_ratchet_stop,6
2026-03-11,PE,2026-03-11 08:06:00+00:00,2026-03-11 08:57:00+00:00,56022.900000,55938.650000,56642.750000,56141.89,0.35,OTM1,1,30,1249.40,1212.00,0.97,1866.90,1.49,64.92,mfe_ratchet_stop,51
2026-03-12,CE,2026-03-12 05:26:00+00:00,2026-03-12 05:37:00+00:00,55157.550000,55279.050000,55067.350000,55115.96,0.5,ATM,1,30,623.85,2097.00,3.36,3226.50,5.17,64.99,mfe_ratchet_stop,11
2026-03-13,PE,2026-03-13 04:26:00+00:00,2026-03-13 04:32:00+00:00,54232.450000,54185.800000,54361.600000,54298.18,0.5,ATM,1,30,985.95,951.00,0.96,1551.75,1.57,61.29,mfe_ratchet_stop,6
2026-03-13,PE,2026-03-13 04:46:00+00:00,2026-03-13 04:57:00+00:00,54178.050000,54079.700000,54361.600000,54207.76,0.5,ATM,1,30,445.65,1642.50,3.69,2527.50,5.67,64.99,mfe_ratchet_stop,11
2026-03-13,PE,2026-03-13 05:01:00+00:00,2026-03-13 05:08:00+00:00,54116.100000,54054.600000,54361.600000,54134.69,0.5,ATM,1,30,278.85,982.50,3.52,1582.50,5.68,62.09,mfe_ratchet_stop,7
2026-03-16,PE,2026-03-16 05:11:00+00:00,2026-03-16 05:16:00+00:00,53587.050000,53533.350000,53630.600000,53651.64,0.5,ATM,1,30,968.85,816.00,0.84,1416.00,1.46,57.63,mfe_ratchet_stop,5
2026-03-16,CE,2026-03-16 09:01:00+00:00,2026-03-16 09:11:00+00:00,54155.550000,54335.850000,53947.300000,54047.83,0.35,OTM1,1,30,1131.06,2142.00,1.89,3297.53,2.92,64.96,mfe_ratchet_stop,10
2026-03-16,CE,2026-03-16 09:16:00+00:00,2026-03-16 09:20:00+00:00,54425.000000,54481.450000,53947.300000,54319.55,0.35,OTM1,1,30,1107.23,828.00,0.75,1429.05,1.29,57.94,mfe_ratchet_stop,4
2026-03-18,CE,2026-03-18 07:56:00+00:00,2026-03-18 08:34:00+00:00,55326.550000,55401.450000,55109.300000,55211.38,0.35,OTM1,1,30,1209.29,876.00,0.72,1476.30,1.22,59.34,mfe_ratchet_stop,38
2026-03-18,CE,2026-03-18 08:46:00+00:00,2026-03-18 08:59:00+00:00,55358.800000,55470.850000,55109.300000,55326.75,0.5,ATM,1,30,480.75,1903.50,3.96,2930.25,6.10,64.96,mfe_ratchet_stop,13
2026-03-23,PE,2026-03-23 04:26:00+00:00,2026-03-23 04:32:00+00:00,51952.250000,51863.400000,52068.800000,52083.52,0.35,OTM1,1,30,1378.34,1036.50,0.75,1637.48,1.19,63.30,mfe_ratchet_stop,6
2026-03-23,PE,2026-03-23 04:41:00+00:00,2026-03-23 05:06:00+00:00,51888.900000,51816.750000,52068.800000,51978.74,0.5,ATM,1,30,1347.60,1722.00,1.28,2650.50,1.97,64.97,mfe_ratchet_stop,25
2026-03-23,PE,2026-03-23 05:16:00+00:00,2026-03-23 05:35:00+00:00,51779.750000,51648.950000,52068.800000,51857.85,0.5,ATM,1,30,1171.50,2059.50,1.76,3170.25,2.71,64.96,mfe_ratchet_stop,19
2026-03-24,CE,2026-03-24 07:16:00+00:00,2026-03-24 07:25:00+00:00,52668.550000,52730.350000,52491.750000,52560.33,0.35,OTM1,1,30,1136.31,1303.50,1.15,2005.50,1.76,65.00,mfe_ratchet_stop,9
2026-03-25,CE,2026-03-25 05:36:00+00:00,2026-03-25 05:46:00+00:00,53910.450000,53962.050000,53571.800000,53857.69,0.5,ATM,1,30,791.40,978.00,1.24,1578.75,1.99,61.95,mfe_ratchet_stop,10
2026-03-25,CE,2026-03-25 08:16:00+00:00,2026-03-25 08:42:00+00:00,54060.950000,53950.71,53571.800000,53950.71,0.35,OTM1,1,30,1157.52,-1157.52,-1.00,614.78,0.53,0,index_structure_stop,26
2026-03-27,PE,2026-03-27 04:41:00+00:00,2026-03-27 05:28:00+00:00,52678.750000,52605.300000,52773.100000,52790.08,0.35,OTM1,1,30,1168.97,928.50,0.79,1529.33,1.31,60.71,mfe_ratchet_stop,47
2026-03-27,PE,2026-03-27 05:46:00+00:00,2026-03-27 06:03:00+00:00,52605.750000,52520.400000,52773.100000,52625.78,0.5,ATM,1,30,300.45,1666.50,5.55,2565.00,8.54,64.97,mfe_ratchet_stop,17
2026-03-27,PE,2026-03-27 08:16:00+00:00,2026-03-27 08:21:00+00:00,52567.550000,52549.550000,52773.100000,52606.68,0.5,ATM,1,30,586.95,439.50,0.75,1039.50,1.77,42.28,mfe_ratchet_stop,5
2026-03-30,PE,2026-03-30 07:31:00+00:00,2026-03-30 07:35:00+00:00,50791.550000,50791.800000,50888.150000,50824.49,0.5,ATM,1,30,494.10,150.00,0.30,750.75,1.52,19.98,mfe_ratchet_stop,4
2026-03-30,PE,2026-03-30 07:56:00+00:00,2026-03-30 09:42:00+00:00,50687.950000,50309.500000,50888.150000,50782.23,0.5,ATM,1,30,1414.20,5680.50,4.02,8740.50,6.18,64.99,mfe_ratchet_stop,106
2026-04-01,CE,2026-04-01 07:31:00+00:00,2026-04-01 07:41:00+00:00,51860.100000,51883.500000,51801.600000,51805.70,0.5,ATM,1,30,816.00,1087.50,1.33,1687.50,2.07,64.44,mfe_ratchet_stop,10
2026-04-02,CE,2026-04-02 08:06:00+00:00,2026-04-02 08:18:00+00:00,50698.350000,50866.050000,50646.150000,50680.64,0.5,ATM,1,30,265.65,2530.50,9.53,3894.00,14.66,64.98,mfe_ratchet_stop,12
2026-04-06,CE,2026-04-06 07:51:00+00:00,2026-04-06 08:46:00+00:00,52281.300000,52390.200000,51829.300000,52142.80,0.35,OTM1,1,30,1454.25,1147.50,0.79,1766.63,1.21,64.95,mfe_ratchet_stop,55
2026-04-06,CE,2026-04-06 09:01:00+00:00,2026-04-06 09:33:00+00:00,52419.000000,52464.850000,51829.300000,52296.16,0.35,OTM1,1,30,1289.82,693.00,0.54,1293.60,1.00,53.57,mfe_ratchet_stop,32
2026-04-07,CE,2026-04-07 08:11:00+00:00,2026-04-07 08:17:00+00:00,52441.800000,52508.950000,52290.500000,52372.58,0.5,ATM,1,30,1038.30,1506.00,1.45,2317.50,2.23,64.98,mfe_ratchet_stop,6
2026-04-08,CE,2026-04-08 05:16:00+00:00,2026-04-08 05:56:00+00:00,55338.650000,55473.350000,55230.350000,55256.47,0.5,ATM,1,30,1232.70,2082.00,1.69,3204.00,2.60,64.98,mfe_ratchet_stop,40
2026-04-08,CE,2026-04-08 09:06:00+00:00,2026-04-08 09:19:00+00:00,55563.550000,55647.300000,55230.350000,55514.64,0.5,ATM,1,30,733.65,1858.50,2.53,2860.50,3.90,64.97,mfe_ratchet_stop,13
2026-04-09,PE,2026-04-09 07:51:00+00:00,2026-04-09 07:53:00+00:00,54887.700000,54892.650000,55247.650000,54978.79,0.5,ATM,1,30,1366.35,1.50,0.00,1200.00,0.88,0.13,mfe_ratchet_stop,2
2026-04-09,PE,2026-04-09 08:11:00+00:00,2026-04-09 08:19:00+00:00,54848.050000,54851.250000,55247.650000,54939.68,0.5,ATM,1,30,1374.45,1.50,0.00,1175.25,0.86,0.13,mfe_ratchet_stop,8
2026-04-09,PE,2026-04-09 09:01:00+00:00,2026-04-09 09:02:00+00:00,54712.100000,54685.650000,55247.650000,54761.97,0.5,ATM,1,30,748.05,678.00,0.91,1278.75,1.71,53.02,mfe_ratchet_stop,1
2026-04-10,CE,2026-04-10 04:26:00+00:00,2026-04-10 04:32:00+00:00,55750.200000,55809.950000,55627.450000,55725.53,0.5,ATM,1,30,370.05,1009.50,2.73,1610.25,4.35,62.69,mfe_ratchet_stop,6
2026-04-10,CE,2026-04-10 07:56:00+00:00,2026-04-10 08:19:00+00:00,55844.750000,55843.050000,55627.450000,55770.41,0.5,ATM,1,30,1115.10,1.50,0.00,948.00,0.85,0.16,mfe_ratchet_stop,23
2026-04-10,CE,2026-04-10 08:26:00+00:00,2026-04-10 08:32:00+00:00,55857.400000,55906.100000,55627.450000,55805.75,0.5,ATM,1,30,774.75,918.00,1.18,1518.75,1.96,60.44,mfe_ratchet_stop,6
2026-04-13,CE,2026-04-13 06:46:00+00:00,2026-04-13 07:04:00+00:00,55218.500000,55328.400000,54848.100000,55130.46,0.5,ATM,1,30,1320.60,1671.00,1.27,2571.00,1.95,64.99,mfe_ratchet_stop,18
2026-04-13,CE,2026-04-13 08:01:00+00:00,2026-04-13 08:11:00+00:00,55417.150000,55498.550000,54848.100000,55352.94,0.5,ATM,1,30,963.15,1296.00,1.35,1994.25,2.07,64.99,mfe_ratchet_stop,10
2026-04-13,CE,2026-04-13 08:21:00+00:00,2026-04-13 08:35:00+00:00,55526.650000,55617.850000,54848.100000,55453.01,0.5,ATM,1,30,1104.60,2203.50,1.99,3390.00,3.07,65.00,mfe_ratchet_stop,14
2026-04-16,PE,2026-04-16 06:26:00+00:00,2026-04-16 06:40:00+00:00,56221.450000,56112.050000,56522.100000,56274.53,0.5,ATM,1,30,796.20,1644.00,2.06,2530.50,3.18,64.97,mfe_ratchet_stop,14
2026-04-16,PE,2026-04-16 06:51:00+00:00,2026-04-16 06:55:00+00:00,56103.000000,56054.500000,56522.100000,56178.95,0.5,ATM,1,30,1139.25,780.00,0.68,1380.00,1.21,56.52,mfe_ratchet_stop,4
2026-04-16,PE,2026-04-16 07:36:00+00:00,2026-04-16 07:47:00+00:00,56028.850000,55945.700000,56522.100000,56037.76,0.5,ATM,1,30,133.65,1272.00,9.52,1959.00,14.66,64.93,mfe_ratchet_stop,11
2026-04-17,CE,2026-04-17 08:11:00+00:00,2026-04-17 08:26:00+00:00,56450.150000,56403.37,56209.300000,56403.37,0.5,ATM,1,30,701.70,-701.70,-1.00,291.75,0.42,0,index_structure_stop,15
2026-04-20,CE,2026-04-20 05:11:00+00:00,2026-04-20 05:40:00+00:00,57037.950000,56922.32,56909.500000,56922.32,0.35,OTM1,1,30,1214.12,-1214.12,-1.00,181.65,0.15,0,index_structure_stop,29
2026-04-21,CE,2026-04-21 04:31:00+00:00,2026-04-21 04:49:00+00:00,57209.200000,57157.70,57088.400000,57157.70,0.5,ATM,1,30,772.50,-772.50,-1.00,245.25,0.32,0,index_structure_stop,18
2026-04-23,PE,2026-04-23 09:01:00+00:00,2026-04-23 09:12:00+00:00,56243.600000,56294.33,56491.250000,56294.33,0.5,ATM,1,30,760.95,-760.95,-1.00,396.75,0.52,0,index_structure_stop,11
2026-04-24,PE,2026-04-24 04:26:00+00:00,2026-04-24 04:31:00+00:00,55882.450000,56002.15,56159.450000,56002.15,0.35,OTM1,1,30,1256.85,-1256.85,-1.00,338.63,0.27,0,index_structure_stop,5
2026-04-28,PE,2026-04-28 08:16:00+00:00,2026-04-28 08:25:00+00:00,55559.150000,55614.98,55851.800000,55614.98,0.5,ATM,1,30,837.45,-837.45,-1.00,447.00,0.53,0,index_structure_stop,9
2026-04-29,CE,2026-04-29 04:41:00+00:00,2026-04-29 04:49:00+00:00,55770.050000,55835.350000,55688.350000,55702.28,0.5,ATM,1,30,1016.55,1009.50,0.99,1610.25,1.58,62.69,mfe_ratchet_stop,8
2026-04-29,CE,2026-04-29 06:56:00+00:00,2026-04-29 07:16:00+00:00,56066.850000,56136.400000,55688.350000,55985.20,0.5,ATM,1,30,1224.75,1078.50,0.88,1678.50,1.37,64.25,mfe_ratchet_stop,20
2026-05-05,PE,2026-05-05 06:26:00+00:00,2026-05-05 06:36:00+00:00,54272.150000,54269.300000,54438.150000,54317.09,0.5,ATM,1,30,674.10,157.50,0.23,757.50,1.12,20.79,mfe_ratchet_stop,10
2026-05-06,PE,2026-05-06 05:46:00+00:00,2026-05-06 05:51:00+00:00,54959.950000,54964.050000,55109.050000,55023.85,0.5,ATM,1,30,958.50,1.50,0.00,910.50,0.95,0.16,mfe_ratchet_stop,5
2026-05-06,PE,2026-05-06 06:06:00+00:00,2026-05-06 07:45:00+00:00,54942.850000,54735.000000,55109.050000,55038.96,0.5,ATM,1,30,1441.65,3466.50,2.40,5334.75,3.70,64.98,mfe_ratchet_stop,99
2026-05-06,CE,2026-05-06 09:11:00+00:00,2026-05-06 09:35:00+00:00,55809.200000,55941.650000,55344.950000,55687.24,0.35,OTM1,1,30,1280.58,1441.50,1.13,2219.18,1.73,64.96,mfe_ratchet_stop,24
2026-05-08,PE,2026-05-08 08:41:00+00:00,2026-05-08 08:43:00+00:00,55222.000000,55171.700000,55507.450000,55254.52,0.5,ATM,1,30,487.80,1210.50,2.48,1863.75,3.82,64.95,mfe_ratchet_stop,2
2026-05-11,PE,2026-05-11 04:26:00+00:00,2026-05-11 04:33:00+00:00,54442.700000,54473.700000,54600.250000,54496.69,0.5,ATM,1,30,809.85,1.50,0.00,749.25,0.93,0.20,mfe_ratchet_stop,7
2026-05-11,PE,2026-05-11 04:46:00+00:00,2026-05-11 04:52:00+00:00,54448.300000,54469.250000,54600.250000,54543.51,0.5,ATM,1,30,1428.15,1.50,0.00,1240.50,0.87,0.12,mfe_ratchet_stop,6
2026-05-12,PE,2026-05-12 05:31:00+00:00,2026-05-12 05:38:00+00:00,53937.600000,53904.000000,54003.300000,53983.89,0.5,ATM,1,30,694.35,559.50,0.81,1160.25,1.67,48.22,mfe_ratchet_stop,7
2026-05-12,PE,2026-05-12 08:36:00+00:00,2026-05-12 08:45:00+00:00,53666.700000,53656.950000,54003.300000,53716.56,0.5,ATM,1,30,747.90,501.00,0.67,1101.75,1.47,45.47,mfe_ratchet_stop,9
2026-05-12,PE,2026-05-12 09:01:00+00:00,2026-05-12 09:05:00+00:00,53690.250000,53661.550000,54003.300000,53735.82,0.5,ATM,1,30,683.55,441.00,0.65,1041.00,1.52,42.36,mfe_ratchet_stop,4
2026-05-14,PE,2026-05-14 05:26:00+00:00,2026-05-14 05:40:00+00:00,53368.400000,53289.400000,53639.150000,53411.67,0.5,ATM,1,30,649.05,1723.50,2.66,2652.00,4.09,64.99,mfe_ratchet_stop,14
2026-05-14,CE,2026-05-14 06:46:00+00:00,2026-05-14 06:49:00+00:00,54187.100000,54259.600000,53968.650000,54047.83,0.35,OTM1,1,30,1462.34,1246.50,0.85,1919.93,1.31,64.92,mfe_ratchet_stop,3
2026-05-20,CE,2026-05-20 05:51:00+00:00,2026-05-20 05:54:00+00:00,53196.050000,53240.200000,53020.500000,53169.29,0.5,ATM,1,30,401.40,858.00,2.14,1458.75,3.63,58.82,mfe_ratchet_stop,3
2026-05-20,CE,2026-05-20 05:56:00+00:00,2026-05-20 06:01:00+00:00,53246.600000,53271.850000,53020.500000,53169.29,0.5,ATM,1,30,1159.65,709.50,0.61,1309.50,1.13,54.18,mfe_ratchet_stop,5
2026-05-20,CE,2026-05-20 08:36:00+00:00,2026-05-20 08:42:00+00:00,53320.600000,53391.450000,53020.500000,53254.57,0.5,ATM,1,30,990.45,1104.00,1.11,1704.00,1.72,64.79,mfe_ratchet_stop,6
2026-05-21,PE,2026-05-21 05:31:00+00:00,2026-05-21 05:49:00+00:00,53725.300000,53622.650000,53797.150000,53807.34,0.5,ATM,1,30,1230.60,1896.00,1.54,2918.25,2.37,64.97,mfe_ratchet_stop,18
2026-05-22,CE,2026-05-22 04:36:00+00:00,2026-05-22 04:48:00+00:00,53983.550000,54054.350000,53914.900000,53904.67,0.5,ATM,1,30,1183.20,1135.50,0.96,1748.25,1.48,64.95,mfe_ratchet_stop,12
2026-05-25,CE,2026-05-25 05:31:00+00:00,2026-05-25 06:30:00+00:00,55034.100000,55052.700000,54974.400000,55000.34,0.5,ATM,1,30,506.40,720.00,1.42,1320.75,2.61,54.51,mfe_ratchet_stop,59
2026-05-25,CE,2026-05-25 09:11:00+00:00,2026-05-25 09:50:00+00:00,55053.650000,55300.650000,54974.400000,55006.84,0.5,ATM,1,30,702.15,3705.00,5.28,3882.75,5.53,95.42,force_intraday_exit,39
2026-05-27,PE,2026-05-27 08:11:00+00:00,2026-05-27 08:23:00+00:00,54898.800000,54876.400000,54908.850000,54924.77,0.5,ATM,1,30,389.55,711.00,1.83,1311.00,3.37,54.23,mfe_ratchet_stop,12
2026-05-29,PE,2026-05-29 08:01:00+00:00,2026-05-29 08:10:00+00:00,54626.250000,54541.750000,54748.300000,54645.94,0.5,ATM,1,30,295.35,1279.50,4.33,1969.50,6.67,64.97,mfe_ratchet_stop,9
2026-05-29,PE,2026-05-29 08:16:00+00:00,2026-05-29 08:26:00+00:00,54518.000000,54510.500000,54748.300000,54573.97,0.5,ATM,1,30,839.55,285.00,0.34,885.75,1.06,32.18,mfe_ratchet_stop,10
2026-06-01,PE,2026-06-01 04:31:00+00:00,2026-06-01 04:35:00+00:00,54080.850000,54028.200000,54170.650000,54173.35,0.5,ATM,1,30,1387.50,879.00,0.63,1479.75,1.07,59.40,mfe_ratchet_stop,4
2026-06-01,PE,2026-06-01 04:51:00+00:00,2026-06-01 05:08:00+00:00,54004.250000,53922.050000,54170.650000,54120.48,0.35,OTM1,1,30,1220.42,1107.00,0.91,1708.35,1.40,64.80,mfe_ratchet_stop,17
2026-06-01,PE,2026-06-01 08:41:00+00:00,2026-06-01 08:55:00+00:00,53598.750000,53551.300000,54170.650000,53694.95,0.5,ATM,1,30,1443.00,990.00,0.69,1590.75,1.10,62.23,mfe_ratchet_stop,14
2026-06-02,CE,2026-06-02 07:56:00+00:00,2026-06-02 08:03:00+00:00,53827.150000,53879.950000,53385.650000,53742.97,0.5,ATM,1,30,1262.70,991.50,0.79,1592.25,1.26,62.27,mfe_ratchet_stop,7
2026-06-02,CE,2026-06-02 08:16:00+00:00,2026-06-02 08:20:00+00:00,53827.450000,53863.050000,53385.650000,53779.71,0.5,ATM,1,30,716.10,543.00,0.76,1143.75,1.60,47.48,mfe_ratchet_stop,4
2026-06-03,CE,2026-06-03 08:16:00+00:00,2026-06-03 08:19:00+00:00,53736.400000,53869.900000,53638.850000,53673.79,0.5,ATM,1,30,939.15,2097.00,2.23,3226.50,3.44,64.99,mfe_ratchet_stop,3
2026-06-03,CE,2026-06-03 08:26:00+00:00,2026-06-03 08:32:00+00:00,53850.150000,53909.500000,53638.850000,53800.60,0.5,ATM,1,30,743.25,903.00,1.21,1503.00,2.02,60.08,mfe_ratchet_stop,6
2026-06-03,CE,2026-06-03 09:06:00+00:00,2026-06-03 09:30:00+00:00,53970.800000,54134.900000,53638.850000,53892.83,0.5,ATM,1,30,1169.55,2797.50,2.39,4305.75,3.68,64.97,mfe_ratchet_stop,24
2026-06-04,CE,2026-06-04 04:46:00+00:00,2026-06-04 04:46:00+00:00,54253.150000,54214.13,54138.850000,54214.13,0.5,ATM,1,30,585.30,-585.30,-1.00,0,0.00,0,index_structure_stop,0
2026-06-05,CE,2026-06-05 04:31:00+00:00,2026-06-05 04:31:00+00:00,54563.400000,54495.50,54520.200000,54495.50,0.5,ATM,1,30,1018.50,-1018.50,-1.00,0,0.00,0,index_structure_stop,0
2026-06-09,CE,2026-06-09 06:31:00+00:00,2026-06-09 06:34:00+00:00,54791.950000,54829.600000,54711.200000,54732.93,0.5,ATM,1,30,885.30,876.00,0.99,1476.00,1.67,59.35,mfe_ratchet_stop,3
2026-06-09,CE,2026-06-09 06:41:00+00:00,2026-06-09 06:54:00+00:00,54839.200000,54874.100000,54711.200000,54780.71,0.5,ATM,1,30,877.35,846.00,0.96,1446.00,1.65,58.51,mfe_ratchet_stop,13
2026-06-09,CE,2026-06-09 07:01:00+00:00,2026-06-09 07:07:00+00:00,54918.250000,54961.000000,54711.200000,54855.49,0.5,ATM,1,30,941.40,660.00,0.70,1260.00,1.34,52.38,mfe_ratchet_stop,6
2026-06-11,CE,2026-06-11 04:21:00+00:00,2026-06-11 04:24:00+00:00,55202.150000,55213.900000,55096.450000,55112.76,0.5,ATM,1,30,1340.85,1045.50,0.78,1645.50,1.23,63.54,mfe_ratchet_stop,3
